benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-23381,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-23381.csv,400,100,12,2,0.57,0.5245099657978536,0.6722974178226271,0.0145871639251708,0.3326535224914551,ok,
openml_cc18_csv,OpenML-ID-307,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-307.csv,792,198,12,11,0.98989898989899,0.9898677174218968,0.0379616733229645,0.0147502422332763,1.640408277511597,ok,
openml_cc18_csv,OpenML-ID-40668,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40668.csv,54045,13512,42,3,0.7153641207815276,0.6362948199569964,0.6508896227718666,0.8209543228149414,69.94616270065308,ok,
openml_cc18_csv,OpenML-ID-40975,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40975.csv,1382,346,6,4,0.9826589595375722,0.9826203356088344,0.0481777234321165,0.0160949230194091,0.4410328865051269,ok,
openml_cc18_csv,OpenML-ID-40994,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40994.csv,432,108,18,2,0.9444444444444444,0.946938775510204,0.1710930426846529,0.0156230926513671,0.3625521659851074,ok,
openml_cc18_csv,OpenML-ID-4538,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-4538.csv,7898,1975,32,5,0.7534177215189873,0.7474720020882135,0.6958333670637968,0.1148111820220947,4.4242799282073975,ok,
openml_cc18_csv,OpenML-ID-554,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-554.csv,56000,14000,784,10,0.9776428571428571,0.9776505758042828,0.0734845979905397,16.252397298812866,1775.2356650829315,ok,
openml_cc18_csv,OpenML-ID-1067,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1067.csv,1687,422,21,2,0.8625592417061612,0.8313890237118047,,11.834887266159058,3.810281276702881,ok,
openml_cc18_csv,OpenML-ID-1462,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1462.csv,1097,275,4,2,1.0,1.0,0.0002016631886409,0.0101943016052246,0.1970627307891845,ok,
openml_cc18_csv,OpenML-ID-1485,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1485.csv,2080,520,500,2,0.6,0.5998520162782094,0.6694436312119376,0.5963587760925293,11.379770517349243,ok,
openml_cc18_csv,OpenML-ID-15,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-15.csv,559,140,9,2,0.9357142857142856,0.936407671094324,0.1443609618072492,0.0138182640075683,0.3282110691070556,ok,
openml_cc18_csv,OpenML-ID-18,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-18.csv,1600,400,6,10,0.7575,0.755856424277477,0.567887026504437,0.0130093097686767,0.484776496887207,ok,
openml_cc18_csv,OpenML-ID-23517,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-23517.csv,77056,19264,21,2,0.5261627906976745,0.5057497438145536,0.6919609629501836,0.7158527374267578,107.36029863357544,ok,
openml_cc18_csv,OpenML-ID-31,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-31.csv,800,200,20,2,0.765,0.7523323853420942,0.4900636482691923,0.0244295597076416,0.4430794715881347,ok,
openml_cc18_csv,OpenML-ID-40670,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40670.csv,2548,638,180,3,0.8887147335423198,0.8868915567191429,0.3181623979211453,0.2332503795623779,5.207740545272827,ok,
openml_cc18_csv,OpenML-ID-40978,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40978.csv,2623,656,1558,2,0.9375,0.9301391720592146,0.1627393385850199,2.986333131790161,64.02865719795227,ok,
openml_cc18_csv,OpenML-ID-40996,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40996.csv,56000,14000,784,10,0.8946428571428572,0.892968007020972,0.2800301513854911,20.705554246902462,1910.8496267795565,ok,
openml_cc18_csv,OpenML-ID-458,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-458.csv,672,169,70,4,1.0,1.0,0.0066844075249948,0.0611500740051269,0.7602176666259766,ok,
openml_cc18_csv,OpenML-ID-6,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-6.csv,16000,4000,16,26,0.98325,0.9832180471180196,0.0503511290854476,0.1178689002990722,19.576192140579224,ok,
openml_cc18_csv,OpenML-ID-1068,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1068.csv,887,222,21,2,0.945945945945946,0.9286892526329146,0.1532995048876733,11.684255599975586,2.927986621856689,ok,
openml_cc18_csv,OpenML-ID-1464,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1464.csv,598,150,4,2,0.8,0.7648,0.4598623054819269,0.0104742050170898,0.1537375450134277,ok,
openml_cc18_csv,OpenML-ID-1486,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1486.csv,27572,6893,118,2,0.9672131147540984,0.9670587511447098,0.0846844424910883,1.1298248767852783,44.16396141052246,ok,
openml_cc18_csv,OpenML-ID-1501,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1501.csv,1274,319,256,10,0.9435736677115988,0.9432659190858788,0.1756394165677527,0.2521851062774658,4.009251594543457,ok,
openml_cc18_csv,OpenML-ID-182,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-182.csv,5144,1286,36,6,0.9152410575427684,0.9126034813860509,0.2073221923221527,0.0893487930297851,3.3333420753479004,ok,
openml_cc18_csv,OpenML-ID-28,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-28.csv,4496,1124,64,10,0.9875444839857652,0.987535086933786,0.0519503162927061,0.1262831687927246,3.776011466979981,ok,
openml_cc18_csv,OpenML-ID-32,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-32.csv,8793,2199,16,10,0.9949977262391996,0.9950010653207672,0.0188667861747772,0.0679583549499511,3.345909595489502,ok,
openml_cc18_csv,OpenML-ID-40701,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40701.csv,4000,1000,20,2,0.956,0.9539276095642684,0.146495852576785,0.0417098999023437,1.7358193397521973,ok,
openml_cc18_csv,OpenML-ID-40979,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40979.csv,1600,400,240,10,0.9775,0.9776398102055162,0.0684597230899441,0.2436676025390625,4.269203186035156,ok,
openml_cc18_csv,OpenML-ID-41027,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-41027.csv,35855,8964,6,3,0.8788487282463187,0.8783473848754356,0.2013220836739874,0.1023802757263183,24.730359315872192,ok,
openml_cc18_csv,OpenML-ID-46,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-46.csv,2552,638,60,3,0.932601880877743,0.931766576533293,0.2303913124712325,0.0802545547485351,2.2591614723205566,ok,
openml_cc18_csv,OpenML-ID-6332,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-6332.csv,432,108,37,2,0.8240740740740741,0.8192958390489253,0.3716692863384491,0.027566909790039,0.4162967205047607,ok,
