benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
talent_cls,thyroid-ann,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,thyroid-ann.csv,3017,755,21,3,0.9947019867549668,0.9947768309108774,0.0171867421603294,0.0361380577087402,1.322825908660889,ok,
talent_cls,wall-robot-navigation,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,wall-robot-navigation.csv,4364,1092,24,4,0.9826007326007326,0.9826085921012536,0.0473501158150478,0.0568039417266845,2.0156326293945312,ok,
talent_cls,yeast,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,yeast.csv,1187,297,8,10,0.6195286195286195,0.6146456437987289,1.019604734668158,0.0150461196899414,0.4569947719573974,ok,
talent_cls,BNG_tic-tac-toe,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,BNG_tic-tac-toe.csv,31492,7874,9,2,0.8106426212852426,0.8078392765907049,0.4074823191528811,0.1891145706176757,18.57878947257996,ok,
talent_cls,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz_Urbinati,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.0GHz_Urbinati.csv,1920,480,30,2,0.9458333333333332,0.9457570541907891,0.1456615682437727,0.0389766693115234,0.9709353446960448,ok,
talent_cls,Diabetic_Retinopathy_Debrecen,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Diabetic_Retinopathy_Debrecen.csv,920,231,19,2,0.7142857142857143,0.7134603841536615,0.5253123873617835,0.0237023830413818,0.4928328990936279,ok,
talent_cls,FOREX_audchf-day-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_audchf-day-High.csv,1466,367,10,2,0.7520435967302452,0.7520435967302452,0.5260962257709805,0.0180809497833251,0.5366661548614502,ok,
talent_cls,FOREX_cadjpy-hour-High,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,FOREX_cadjpy-hour-High.csv,35060,8765,10,2,0.674158585282373,0.6737201655769358,0.6004142459259894,0.1756858825683593,22.712639331817627,ok,
talent_cls,INNHotelsGroup,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,INNHotelsGroup.csv,29020,7255,17,2,0.903790489317712,0.9029756172889022,0.2300459686088006,0.2220251560211181,18.42435359954834,ok,
talent_cls,Long,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Long.csv,3581,896,19,2,0.9944196428571428,0.9944223498423812,0.0138406057218572,0.0366270542144775,1.537069320678711,ok,
talent_cls,PhishingWebsites,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,PhishingWebsites.csv,8844,2211,30,2,0.9733152419719584,0.9732992860725368,0.0729896268597556,0.0989971160888671,4.60339879989624,ok,
talent_cls,Shipping,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,Shipping.csv,8799,2200,9,2,0.6759090909090909,0.6664741715800311,0.5057841017909668,0.0479345321655273,2.7664310932159424,ok,
talent_cls,ada,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,ada.csv,3317,830,48,2,0.8530120481927711,0.8486604311984781,0.3283468243477045,0.0712134838104248,2.24236273765564,ok,
talent_cls,banknote_authentication,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,banknote_authentication.csv,1097,275,4,2,0.5563636363636364,0.3977740016992354,0.6877845814674526,0.0100569725036621,0.199744701385498,ok,
talent_cls,customer_satisfaction_in_airline,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,customer_satisfaction_in_airline.csv,103904,25976,21,2,0.9623498614105328,0.9623924760433096,0.0870357889260468,1.0486223697662354,183.81887412071228,ok,
talent_cls,electricity,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,electricity.csv,36249,9063,8,2,0.885909742910736,0.8858296389406305,0.2645718889872478,0.1463840007781982,23.62124538421631,ok,
talent_cls,htru,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,htru.csv,14318,3580,8,2,0.9810055865921788,0.980651452678282,0.0625211387878408,0.0643534660339355,5.233379364013672,ok,
talent_cls,kdd_ipums_la_97-small,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,kdd_ipums_la_97-small.csv,4150,1038,20,2,0.9017341040462428,0.9016724122559362,0.2386467991657152,0.044055700302124,1.7863738536834717,ok,
talent_cls,mozilla4,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,mozilla4.csv,12436,3109,4,2,0.9366355741395948,0.9357173244589936,0.1874302224789473,0.0323100090026855,1.90468430519104,ok,
talent_cls,pc1,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,pc1.csv,887,222,21,2,0.954954954954955,0.944224885262621,0.1114877518576953,0.0242388248443603,0.4941868782043457,ok,
talent_cls,rice_cammeo_and_osmancik,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,rice_cammeo_and_osmancik.csv,3048,762,7,2,0.9251968503937008,0.9251822404806648,0.1924638025522741,0.0173041820526123,0.7903554439544678,ok,
talent_cls,spambase,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/binclass,spambase.csv,3680,921,57,2,0.9576547231270358,0.9575583388985052,0.1276010599172523,0.0897767543792724,2.940084934234619,ok,
