ckpt,ckpt_path,started_at,finished_at,total_wall_seconds,talent_avg_acc,talent_wall_seconds,talent_discovered_pairs,talent_processed_pairs,talent_failed_count,talent_missing_test_count
step-12800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-12800.ckpt,2026-02-06 09:57:17,2026-02-06 10:01:17,239.132000,0.758683,239.132,175,175,0,0
step-12850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-12850.ckpt,2026-02-06 10:01:17,2026-02-06 10:05:18,239.147000,0.761551,239.147,175,175,0,0
step-12900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-12900.ckpt,2026-02-06 10:05:18,2026-02-06 10:09:18,238.612000,0.749496,238.612,175,175,0,0
step-12950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-12950.ckpt,2026-02-06 10:09:18,2026-02-06 10:13:17,237.828000,0.761885,237.828,175,175,0,0
step-13000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13000.ckpt,2026-02-06 10:13:17,2026-02-06 10:17:17,238.938000,0.760792,238.938,175,175,0,0
step-13050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13050.ckpt,2026-02-06 10:17:17,2026-02-06 10:21:17,238.918000,0.756293,238.918,175,175,0,0
step-13100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13100.ckpt,2026-02-06 10:21:17,2026-02-06 10:25:16,238.069000,0.750145,238.069,175,175,0,0
step-13150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13150.ckpt,2026-02-06 10:25:16,2026-02-06 10:29:15,237.473000,0.734971,237.473,175,175,0,0
step-13200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13200.ckpt,2026-02-06 10:29:15,2026-02-06 10:33:13,236.813000,0.747490,236.813,175,175,0,0
step-13250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13250.ckpt,2026-02-06 10:33:13,2026-02-06 10:37:13,238.521000,0.751182,238.521,175,175,0,0
step-13300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13300.ckpt,2026-02-06 10:37:13,2026-02-06 10:41:13,238.556000,0.756655,238.556,175,175,0,0
step-13350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13350.ckpt,2026-02-06 10:41:13,2026-02-06 10:45:12,237.686000,0.759848,237.686,175,175,0,0
step-13400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13400.ckpt,2026-02-06 10:45:12,2026-02-06 10:49:10,237.582000,0.764925,237.582,175,175,0,0
step-13450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13450.ckpt,2026-02-06 10:49:10,2026-02-06 10:53:10,238.657000,0.763025,238.657,175,175,0,0
step-13500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13500.ckpt,2026-02-06 10:53:10,2026-02-06 10:57:09,237.564000,0.768146,237.564,175,175,0,0
step-13550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13550.ckpt,2026-02-06 10:57:09,2026-02-06 11:01:08,238.254000,0.765095,238.254,175,175,0,0
step-13600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13600.ckpt,2026-02-06 11:01:09,2026-02-06 11:05:08,238.075000,0.768837,238.075,175,175,0,0
step-13650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13650.ckpt,2026-02-06 11:05:08,2026-02-06 11:09:07,238.197000,0.766215,238.197,175,175,0,0
step-13700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13700.ckpt,2026-02-06 11:09:07,2026-02-06 11:13:06,238.053000,0.763613,238.053,175,175,0,0
step-13750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13750.ckpt,2026-02-06 11:13:06,2026-02-06 11:17:09,241.030000,0.757818,241.030,175,175,0,0
step-13800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13800.ckpt,2026-02-06 11:17:09,2026-02-06 11:21:07,236.854000,0.758206,236.854,175,175,0,0
step-13850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13850.ckpt,2026-02-06 11:21:07,2026-02-06 11:25:06,238.192000,0.758366,238.192,175,175,0,0
step-13900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13900.ckpt,2026-02-06 11:25:06,2026-02-06 11:29:05,237.380000,0.772088,237.380,175,175,0,0
step-13950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-13950.ckpt,2026-02-06 11:29:05,2026-02-06 11:33:04,238.104000,0.772276,238.104,175,175,0,0
step-14000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14000.ckpt,2026-02-06 11:33:04,2026-02-06 11:37:03,237.237000,0.782840,237.237,175,175,0,0
step-14050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14050.ckpt,2026-02-06 11:37:03,2026-02-06 11:41:02,238.134000,0.786519,238.134,175,175,0,0
step-14100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14100.ckpt,2026-02-06 11:41:02,2026-02-06 11:45:02,238.433000,0.787895,238.433,175,175,0,0
step-14150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14150.ckpt,2026-02-06 11:45:02,2026-02-06 11:49:03,240.144000,0.782979,240.144,175,175,0,0
step-14200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14200.ckpt,2026-02-06 11:49:03,2026-02-06 11:53:02,238.219000,0.783471,238.219,175,175,0,0
step-14250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14250.ckpt,2026-02-06 11:53:03,2026-02-06 11:57:01,237.247000,0.788242,237.247,175,175,0,0
step-14300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14300.ckpt,2026-02-06 11:57:01,2026-02-06 12:01:00,237.434000,0.788927,237.434,175,175,0,0
step-14350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14350.ckpt,2026-02-06 12:01:00,2026-02-06 12:04:58,237.618000,0.786460,237.618,175,175,0,0
step-14400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14400.ckpt,2026-02-06 12:04:58,2026-02-06 12:08:58,238.799000,0.787116,238.799,175,175,0,0
step-14450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14450.ckpt,2026-02-06 12:08:59,2026-02-06 12:12:58,237.850000,0.787693,237.850,175,175,0,0
step-14500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14500.ckpt,2026-02-06 12:12:58,2026-02-06 12:16:57,237.904000,0.787606,237.904,175,175,0,0
step-14550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14550.ckpt,2026-02-06 12:16:57,2026-02-06 12:20:56,238.452000,0.783724,238.452,175,175,0,0
step-14600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14600.ckpt,2026-02-06 12:20:56,2026-02-06 12:24:56,238.649000,0.785422,238.649,175,175,0,0
step-14650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14650.ckpt,2026-02-06 12:24:56,2026-02-06 12:28:56,238.146000,0.786056,238.146,175,175,0,0
step-14700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14700.ckpt,2026-02-06 12:28:56,2026-02-06 12:32:55,238.252000,0.785754,238.252,175,175,0,0
step-14750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14750.ckpt,2026-02-06 12:32:55,2026-02-06 12:36:54,237.327000,0.785730,237.327,175,175,0,0
step-14800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14800.ckpt,2026-02-06 12:36:54,2026-02-06 12:40:52,236.970000,0.784921,236.970,175,175,0,0
step-14850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14850.ckpt,2026-02-06 12:40:52,2026-02-06 12:44:51,237.648000,0.780010,237.648,175,175,0,0
step-14900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14900.ckpt,2026-02-06 12:44:51,2026-02-06 12:48:50,238.216000,0.752761,238.216,175,175,0,0
step-14950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-14950.ckpt,2026-02-06 12:48:50,2026-02-06 12:52:51,239.666000,0.758841,239.666,175,175,0,0
step-15000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15000.ckpt,2026-02-06 12:52:51,2026-02-06 12:56:50,237.693000,0.761411,237.693,175,175,0,0
step-15050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15050.ckpt,2026-02-06 12:56:50,2026-02-06 13:00:49,237.607000,0.760375,237.607,175,175,0,0
step-15100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15100.ckpt,2026-02-06 13:00:49,2026-02-06 13:04:48,238.046000,0.754490,238.046,175,175,0,0
step-15150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15150.ckpt,2026-02-06 13:04:48,2026-02-06 13:08:48,238.517000,0.756894,238.517,175,175,0,0
step-15200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15200.ckpt,2026-02-06 13:08:48,2026-02-06 13:12:47,237.377000,0.755524,237.377,175,175,0,0
step-15250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15250.ckpt,2026-02-06 13:12:47,2026-02-06 13:16:46,238.092000,0.758675,238.092,175,175,0,0
step-15300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15300.ckpt,2026-02-06 13:16:46,2026-02-06 13:20:46,239.295000,0.759105,239.295,175,175,0,0
step-15350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15350.ckpt,2026-02-06 13:20:46,2026-02-06 13:24:46,238.782000,0.756047,238.782,175,175,0,0
step-15400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15400.ckpt,2026-02-06 13:24:46,2026-02-06 13:28:46,238.475000,0.774150,238.475,175,175,0,0
step-15450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15450.ckpt,2026-02-06 13:28:46,2026-02-06 13:32:45,238.084000,0.770416,238.084,175,175,0,0
step-15500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15500.ckpt,2026-02-06 13:32:45,2026-02-06 13:36:44,236.996000,0.774831,236.996,175,175,0,0
step-15550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15550.ckpt,2026-02-06 13:36:44,2026-02-06 13:40:43,237.839000,0.777537,237.839,175,175,0,0
step-15600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15600.ckpt,2026-02-06 13:40:43,2026-02-06 13:44:42,238.349000,0.775224,238.349,175,175,0,0
step-15650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15650.ckpt,2026-02-06 13:44:42,2026-02-06 13:48:42,238.372000,0.770628,238.372,175,175,0,0
step-15700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15700.ckpt,2026-02-06 13:48:42,2026-02-06 13:52:43,240.168000,0.773832,240.168,175,175,0,0
step-15750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15750.ckpt,2026-02-06 13:52:43,2026-02-06 13:56:43,238.507000,0.773794,238.507,175,175,0,0
step-15800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15800.ckpt,2026-02-06 13:56:43,2026-02-06 14:00:42,237.852000,0.773352,237.852,175,175,0,0
step-15850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15850.ckpt,2026-02-06 14:00:42,2026-02-06 14:04:43,239.470000,0.774881,239.470,175,175,0,0
step-15900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15900.ckpt,2026-02-06 14:04:43,2026-02-06 14:08:41,237.497000,0.773605,237.497,175,175,0,0
step-15950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-15950.ckpt,2026-02-06 14:08:41,2026-02-06 14:14:31,348.089000,0.773333,348.089,175,175,0,0
step-16000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16000.ckpt,2026-02-06 14:14:31,2026-02-06 14:19:04,272.382000,0.771552,272.382,175,175,0,0
step-16050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16050.ckpt,2026-02-06 14:19:04,2026-02-06 14:23:44,278.348000,0.771987,278.348,175,175,0,0
step-16100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16100.ckpt,2026-02-06 14:23:44,2026-02-06 14:28:57,312.004000,0.772434,312.004,175,175,0,0
step-16150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16150.ckpt,2026-02-06 14:28:57,2026-02-06 14:34:25,327.068000,0.774131,327.068,175,175,0,0
step-16200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16200.ckpt,2026-02-06 14:34:25,2026-02-06 14:38:34,247.399000,0.771900,247.399,175,175,0,0
step-16250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16250.ckpt,2026-02-06 14:38:34,2026-02-06 14:43:49,313.849000,0.774154,313.849,175,175,0,0
step-16300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16300.ckpt,2026-02-06 14:43:49,2026-02-06 14:49:10,320.197000,0.774998,320.197,175,175,0,0
step-16350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16350.ckpt,2026-02-06 14:49:10,2026-02-06 14:53:12,240.397000,0.774081,240.397,175,175,0,0
step-16400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16400.ckpt,2026-02-06 14:53:12,2026-02-06 14:59:25,371.493000,0.776206,371.493,175,175,0,0
step-16450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16450.ckpt,2026-02-06 14:59:25,2026-02-06 15:04:49,322.591000,0.772373,322.591,175,175,0,0
step-16500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16500.ckpt,2026-02-06 15:04:49,2026-02-06 15:09:07,257.365000,0.768233,257.365,175,175,0,0
step-16550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16550.ckpt,2026-02-06 15:09:07,2026-02-06 15:14:18,309.586000,0.771691,309.586,175,175,0,0
step-16600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16600.ckpt,2026-02-06 15:14:18,2026-02-06 15:19:41,321.604000,0.773020,321.604,175,175,0,0
step-16650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16650.ckpt,2026-02-06 15:19:41,2026-02-06 15:25:32,350.015000,0.773986,350.015,175,175,0,0
step-16700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16700.ckpt,2026-02-06 15:25:32,2026-02-06 15:31:45,371.819000,0.776173,371.819,175,175,0,0
step-16750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16750.ckpt,2026-02-06 15:31:45,2026-02-06 15:36:30,284.151000,0.774417,284.151,175,175,0,0
step-16800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16800.ckpt,2026-02-06 15:36:30,2026-02-06 15:41:04,272.892000,0.776982,272.892,175,175,0,0
step-16850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16850.ckpt,2026-02-06 15:41:04,2026-02-06 15:46:20,314.242000,0.778157,314.242,175,175,0,0
step-16900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16900.ckpt,2026-02-06 15:46:20,2026-02-06 15:50:28,246.766000,0.775921,246.766,175,175,0,0
step-16950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-16950.ckpt,2026-02-06 15:50:28,2026-02-06 15:55:57,328.053000,0.774379,328.053,175,175,0,0
step-17000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17000.ckpt,2026-02-06 15:55:57,2026-02-06 16:01:34,336.126000,0.772899,336.126,175,175,0,0
step-17050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17050.ckpt,2026-02-06 16:01:34,2026-02-06 16:07:02,326.568000,0.772335,326.568,175,175,0,0
step-17100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17100.ckpt,2026-02-06 16:07:02,2026-02-06 16:11:26,262.598000,0.774969,262.598,175,175,0,0
step-17150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17150.ckpt,2026-02-06 16:11:26,2026-02-06 16:17:10,342.916000,0.773318,342.916,175,175,0,0
step-17200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17200.ckpt,2026-02-06 16:17:10,2026-02-06 16:22:29,318.359000,0.777708,318.359,175,175,0,0
step-17250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17250.ckpt,2026-02-06 16:22:30,2026-02-06 16:28:42,371.740000,0.774623,371.740,175,175,0,0
step-17300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17300.ckpt,2026-02-06 16:28:43,2026-02-06 16:34:04,320.567000,0.777134,320.567,175,175,0,0
step-17350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17350.ckpt,2026-02-06 16:34:04,2026-02-06 16:38:17,251.657000,0.774506,251.657,175,175,0,0
step-17400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17400.ckpt,2026-02-06 16:38:17,2026-02-06 16:43:45,327.209000,0.774610,327.209,175,175,0,0
step-17450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17450.ckpt,2026-02-06 16:43:45,2026-02-06 16:49:42,355.675000,0.777946,355.675,175,175,0,0
step-17500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17500.ckpt,2026-02-06 16:49:42,2026-02-06 16:55:55,371.362000,0.778635,371.362,175,175,0,0
step-17550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17550.ckpt,2026-02-06 16:55:55,2026-02-06 16:59:56,239.894000,0.781768,239.894,175,175,0,0
step-17600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17600.ckpt,2026-02-06 16:59:56,2026-02-06 17:05:30,332.923000,0.779228,332.923,175,175,0,0
step-17650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17650.ckpt,2026-02-06 17:05:30,2026-02-06 17:09:43,251.138000,0.777323,251.138,175,175,0,0
step-17700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17700.ckpt,2026-02-06 17:09:43,2026-02-06 17:15:17,333.429000,0.775323,333.429,175,175,0,0
step-17750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17750.ckpt,2026-02-06 17:15:17,2026-02-06 17:20:28,309.910000,0.775597,309.910,175,175,0,0
step-17800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17800.ckpt,2026-02-06 17:20:28,2026-02-06 17:24:36,246.413000,0.771255,246.413,175,175,0,0
step-17850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17850.ckpt,2026-02-06 17:24:36,2026-02-06 17:30:13,336.052000,0.771086,336.052,175,175,0,0
step-17900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17900.ckpt,2026-02-06 17:30:13,2026-02-06 17:36:10,355.983000,0.771822,355.983,175,175,0,0
step-17950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-17950.ckpt,2026-02-06 17:36:10,2026-02-06 17:40:48,276.934000,0.774809,276.934,175,175,0,0
step-18000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18000.ckpt,2026-02-06 17:40:49,2026-02-06 17:45:22,272.000000,0.774479,272.000,175,175,0,0
step-18050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18050.ckpt,2026-02-06 17:45:22,2026-02-06 17:49:23,240.369000,0.771312,240.369,175,175,0,0
step-18100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18100.ckpt,2026-02-06 17:49:23,2026-02-06 17:55:26,361.882000,0.765907,361.882,175,175,0,0
step-18150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18150.ckpt,2026-02-06 17:55:26,2026-02-06 18:00:57,329.229000,0.765027,329.229,175,175,0,0
step-18200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18200.ckpt,2026-02-06 18:00:57,2026-02-06 18:06:25,327.501000,0.767199,327.501,175,175,0,0
step-18250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18250.ckpt,2026-02-06 18:06:26,2026-02-06 18:11:09,282.786000,0.767225,282.786,175,175,0,0
step-18300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18300.ckpt,2026-02-06 18:11:09,2026-02-06 18:16:33,322.233000,0.770024,322.233,175,175,0,0
step-18350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-18350.ckpt,2026-02-06 18:16:33,2026-02-06 18:20:41,246.958000,0.769121,246.958,175,175,0,0
